,ids,retweet,favorite,inreplyto,friends,screen_name,followers,listed,text,location
2488,869406612384915456,1452,0,,2513,SusanWi31620743,2964,12,"RT @realTylerZed: Trump’s #SOTU speech was so good that this is what he was “fact checked” on:

Trump said troops have been fighting in the…",
2489,221491612,0,0,,692,AGJeffLandry,4362,146,"Coming up at noon, I'll be on @redstatetalk talking to @RevCLBryant about @realDonaldTrump's #SOTU Listen here: https://t.co/u2uUbxwDNv",
2490,1046159984537481217,17085,0,,5599,henderson_rod,5350,0,"RT @RealJamesWoods: President Trump simply knocked it out of the park. The response proved it, the polls proved it, and history will most c…","La Quinta, CA"
2491,1036739611018518528,1222,0,,141,LindaJa47377725,116,0,RT @heyitsCarolyn: Watch this little snippet from the #SOTU and “Whacky Jacky” ⁦NV Senator Jacky Rosen telling AR Senator Krysten Sinema to…,
2492,1002383524496674816,543,0,,859,AJLOVESPETS,2600,6,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…","California, USA"
2493,2976637893,543,0,,910,National_Bot,566,1,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…","In the Woods, Virginia"
2494,897228236584886272,592,0,,4780,FauxNewsHound,4407,2,RT @GOP: Tuesday’s #SOTU made it clear: Democrats won’t stand for anything but themselves. https://t.co/ZKMUCs1fJY,"Pittsburgh, Pennsylvania, USA"
2495,351216911,543,0,,8800,SamHassenTN,8575,8,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",Beautiful East Tennessee 
2496,167789844,6060,0,,1396,sunspot302,1047,0,"RT @Lrihendry: Democrats have taken women back 50 years. 

They were told what to wear, where to sit, and even when to clap. 

The same wom…",
2497,91907660,543,0,,5759,newzealblog,11088,414,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",New Zealand
2498,828003939790368769,8412,0,,807,MirthDAL,295,2,RT @DrJenGunter: Babies are not ripped from thee womb moments before birth. That is a lie. I am an OB/GYN trained in abortion after 24 week…,Silicon Valley
2499,187936720,791,0,,18800,darhar981,58966,244,"RT @DanCovfefe1: Did anyone see AOC unsubstantiated rebuttal.. 🤦🏼‍♂️

#SOTU https://t.co/7YYOwe0FG7",USA
2500,28717637,2682,0,,798,banjerwoman,809,8,"RT @Franklin_Graham: Whether you’re Protestant, Catholic, Orthodox—or just a decent, caring human being—you should be thankful we have a pr…",South
2501,882941391575187456,45,0,,4990,HariomDass4,3602,0,RT @NehaDasi5: #SOTU  #WorldCancerDay2019कैंसर से आज लाखों लोग पीडित है या तो उनको इलाज नहीं मिलता या महगा मिलता है इसलिए वो इलाज नहीं करा…,"Rohtak, India"
2502,791983215976251396,644,0,,129,CarmenRock4,247,1,"RT @JaySekulow: At last night's #SOTU, POTUS called for what the @ACLJ has been diligently advocating for years. It's time to end painful l…",
2503,901091282587713536,1484,0,,390,WestfieldGinger,253,0,"RT @heyitsCarolyn: These images from the #SOTU that we will never forget...

Democrat Women dressed in white sitting on their hands scowlin…","Dunlap, TN"
2504,808514753232519169,295,0,,25,ammy67890,2801,20,"RT @VOANews: Democratic Congress Women are wearing suffragette white as a pledge to fight for women's rights.
#SOTU #VOASOTU https://t.co/4…","Punjab, India"
2505,876965123583291392,6130,0,,4231,CoulsonLance,4163,3,"RT @KTHopkins: Did Nevada Senator Jacky Rosen threaten Krysten Sinemma, because she stood up and applauded Trump at #SOTU 

“Watch your ass…",
2506,3351531112,0,1,RT_com,623,theBrightBurn,588,26,"@RT_com @KeiserReport Our souls are no longer for purchase or collateral, @realdonaldtrump

Birth certificates shou… https://t.co/kdoWFd0liC",The GodGrid
2507,30288492,9948,0,,42727,RosieChihuahua,37762,792,RT @SaraCarterDC: I think we just saw a history...I’m not sure but it may be the first time happy birthday song #SOTU what a brilliant trib…,"SoCa, God Bless The USA!"
2508,14109517,2442,0,,235,RICODEGALL0,249,22,RT @JordanChariton: FYI: Flint Michigan is going on 5 Years Without Clean Water. This is the actual national emergency #SOTU #FlintWaterCri…,"Chicago, IL"
2509,826164967,1748,0,,420,steven_m_scott,1229,4,"RT @Jim_Jordan: ""Rep. Jim Jordan discusses President Trump’s #SOTU and the report that special counsel Robert Mueller was called to appear…","Pennsylvania, USA"
2510,169662689,402,0,,6089,djdun3,5639,3,"RT @RealMAGASteve: The best moment from the #SOTU was a 10-yr-old girl named Grace Eline.

From age-4 instead of b-day gifts, Grace asked f…",
2511,455043739,543,0,,257,gadgetfreaksta,390,1,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
2512,935647316480053250,27910,0,,1776,Happygo62185195,1272,7,"RT @realDonaldTrump: #SOTU
https://t.co/kL6SoClx4K",
2513,789366646548815875,543,0,,2094,jujubeankin,1516,0,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…","Hawaii, USA"
2514,896189607863345152,6060,0,,4045,john_cassata,3394,2,"RT @Lrihendry: Democrats have taken women back 50 years. 

They were told what to wear, where to sit, and even when to clap. 

The same wom…","Tennessee, USA"
2515,901055155,543,0,,481,Mathieu1965,331,3,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
2516,461713420,307,0,,5381,CaseyHinds,8278,176,"RT @jameshohmann: If you care more about reality than rhetoric, you ought to be focused on the huge win Trump handed PAYDAY LENDERS yesterd…",
2517,959503969998557184,543,0,,1453,gnawt12,973,0,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
2518,255734349,1,0,,5259,ARC4Freedom,5487,143,"RT @flforchildren: The House Mace.
Broach.
The mace was originally used as a weapon.
For bludgeoning. 
We first saw her broach at #SOTU and…",USA
2519,1079850034760507392,17,0,,122,MoonwalkerSama,73,0,"RT @MtthewRubiin: Post #SOTU thought:

The American Jewish community has a choice.

We can fight antisemitism through the oppression of oth…",
2520,342521658,0,0,,11386,S51Bill,11489,31,RT @ptryph26: The week we're reminded that Dem party started KKK and supports infanticide may not have been the best time for these women t…,"Florida, USA #MAGA#Covfefe"
2521,4339881197,543,0,,2284,dawgtildeath,1782,14,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…","Sarasota, FL"
2522,3271760317,3,0,,694,Mechanicsudipto,410,1,"RT @USAHindiMein: राष्ट्रपति @realDonaldTrump: 
“चेयरमैन किम और मैं फ़रवरी 27 और 28 को फिर से वियतनाम में मिलेंगे।” #SOTU https://t.co/ltRx…","Kolkata, India"
2523,33695208,543,0,,554,jjaniselaine,471,1,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…","Bradenton, FL"
2524,871377454891278336,543,0,,2926,DeGOYable,2962,5,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
2525,1019994769978605568,49,0,,6441,sj_vet45,7050,8,"RT @Tombx7M: You can feel the hate
Hate this strong cannot be good for America 
#FoxAndfriends #MorningJoe
#SOTU⁠ ⁠ #Tucker #Tcot #Ccot #Tr…",Right Side of History in Utah
2526,102044480,543,0,,3201,Paloosas,5585,15,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",USA
2527,707077738620780544,13016,0,,1690,WeThePeopleFor,10412,94,"RT @dbongino: ""America was born on independence, not government coercion. We were born free and will stay free."" 
-President Donald J. Trum…",United States
2528,789619303393927168,543,0,,402,psteeler97,149,0,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…","New Jersey, USA"
2529,1003085685979480064,7607,0,,86,danrconroy,7,0,RT @MarkSimoneNY: Who’s dumb idea was it for them to all wear white?     #sotu https://t.co/1pSjg0hSMe,
2530,18784204,6060,0,,6065,faubel,6323,91,"RT @Lrihendry: Democrats have taken women back 50 years. 

They were told what to wear, where to sit, and even when to clap. 

The same wom…","Miami, USA + Valencia, España"
2531,1029862528438943744,1222,0,,2023,dookydunlop,1532,0,RT @heyitsCarolyn: Watch this little snippet from the #SOTU and “Whacky Jacky” ⁦NV Senator Jacky Rosen telling AR Senator Krysten Sinema to…,
2532,50935362,1224,0,,2585,d1017baby,2014,4,"RT @CollinRugg: If abortion isn’t murder, why is it a double homicide if a pregnant woman is killed?

So it’s only murder if someone else k…",
2533,727609177032564739,148,0,,18411,ggma5757,16744,15,"RT @AllenWest: ICYMI: I’ll tell y’all this: sign me up to #ChooseGreatness b/c what the left is all abt — coercing, intimidating, mandating…",Ohio Trump Train 
2534,1071119115555926019,2955,0,,161,Bmanbox13,3,0,"RT @eakuhl: when your man wants credit for changing the toilet paper roll

 #PelosiClap #SOTU 

 https://t.co/cS42SSuieU",
2535,977272388982312961,70,0,,338,kimriggs50,307,1,RT @TheRealBuzz: What a memorable #SOTU! Looking forward to celebrating the #Apollo11 50th anniversary at the official gala on July 13  – a…,"Texas, USA"
2536,824029791628259328,888,0,,18780,MissTeresalam,19110,58,"RT @adjunctprofessr: President Trump's #SOTU was a game changer!
He showed his statesmanship, his leadership, as well as, his patriotism.
P…",East Coast
2537,1004941619655737348,381,0,,935,HowiePhillipsMA,552,2,"RT @HLAurora63: Holy sh*t!😯

Wanna know how delusional Hillary is?

So bothered by Trump's awesome #SOTU address that she took it upon hers…",
2538,167845093,225,0,,1024,Sammi2000sm,212,10,"RT @WayneDupreeShow: Democrats made #BusinessKlan suits popular at the #SOTU

Who would have thought?",
2539,814517446635700224,319,0,,123,msrattler57,134,0,"RT @LaunaSallai: Another Priceless Moment~
 Poor Bernie, when one's life's work is crushed in one Grand Moment in time!
Thank you @realDona…",
2540,1046055380965642246,66,0,,15759,PowerTaking,15828,4,"RT @letters4trump45: 📣Calling on all Patriots to send @Potus a card or letter praising his #SOTU speech🇺🇲
Called out
👊Abortionists
👊Sociali…","Cumming, Georgia"
2541,823375863265665025,28,0,,3841,ilovetervurens,2605,0,"RT @PattyMurray: In this week's #SOTU address, President Trump talked about reducing health care costs while his actions are actually makin…",
2542,1046519442102988801,45015,0,,1467,dianabechini93,692,0,RT @pattonoswalt: Congrats to @SpeakerPelosi for inventing the “fuck you” clap. #sotu https://t.co/eueoUf9IBT,
2543,25886679,93,0,,4006,GARussell,3545,24,"RT @CycloneRacer: I predict a #RedTsunami in 2020! Trumps #SOTU address resonated  with 75% of real Americans last night, regardless of par…","Kansas City, Mo"
2544,187936720,530,0,,18800,darhar981,58966,244,"RT @DanCovfefe1: “We must reject the politics of revenge, resistance and retribution and embrace the boundless potential of cooperation, co…",USA
2545,90235875,0,0,ShadowWarriorPM,2401,kataisa,1617,60,@ShadowWarriorPM @michaelbd This must've been your first #SOTU address viewing.,the windy city
2546,158633266,38726,0,,845,_JenniferAnne,94,5,"RT @MichaelSkolnik: Parkland Shooter:
Not an immigrant
Tree Of Life Shooter:
Not an immigrant.
Las Vegas Shooter:
Not an immigrant
Borderli…",
2547,3543936012,1452,0,,8715,bobbie_mcelwain,8421,3,"RT @realTylerZed: Trump’s #SOTU speech was so good that this is what he was “fact checked” on:

Trump said troops have been fighting in the…",
2548,114482145,0,0,,1193,cmdr_breetai,383,10,RT RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last yea… https://t.co/sC93ZTCyiu,
2549,703673551077900294,3389,0,,1986,Mar_Galeras,858,1,"RT @VOANoticias: ""Apoyamos al pueblo venezolano"" en su ""búsqueda por la libertad"", dijo el presidente @realDonaldTrump en el discurso sobre…",
2550,1268471263,576,0,,5064,tommyers56,3381,9,"RT @KayaJones: POTUS has both Republicans AND Democrats on their feet, smiling &amp; chanting USA USA USA... #Trump2020 #SOTU", IGtommyers56 tommyers56@gmail
2551,322243662,1748,0,,543,mitzihinkey,949,85,"RT @Jim_Jordan: ""Rep. Jim Jordan discusses President Trump’s #SOTU and the report that special counsel Robert Mueller was called to appear…",Northern California
2552,125207311,449,0,,4864,pauldauenhauer,2996,52,RT @amyklobuchar: Missing from #SOTU? Any mention of climate change. Science is clear: climate change is happening. Rejoin international cl…,"Minneapolis, MN"
2553,1084021878,1452,0,,5380,tjsunrise62,5129,29,"RT @realTylerZed: Trump’s #SOTU speech was so good that this is what he was “fact checked” on:

Trump said troops have been fighting in the…","Idaho, USA"
2554,2814180473,2310,0,,2441,lorileach14,2650,13,"RT @RealDrGina: Judging by #SOTU, do we have a new #Democrat platform? 

✅Pro-socialism
✅Pro-human trafficking/sex slavery
✅Pro-pre and pos…",
2555,815337704812466177,1222,0,,11628,GingerCash777,11008,5,RT @heyitsCarolyn: Watch this little snippet from the #SOTU and “Whacky Jacky” ⁦NV Senator Jacky Rosen telling AR Senator Krysten Sinema to…,United States
2556,78367476,121,0,,1157,MxMAKz,175,3,"RT @jewishaction: Reminder that Mike Pence fueled an HIV epidemic when he was Gov. of Indiana.
Reminder that Trump fired the entire Preside…",
2557,1225410961,126,0,,425,SWantowski,3455,20,RT @TejasPsycho: So many great moments in last night's #SOTU for me this was by far the biggest. Millions of babies had their voices heard…,
2558,892184118,12959,0,,3896,VeritatisAmante,4219,3,RT @EricTrump: I have spent most of my adult life fighting for the kids at ⁦@StJude⁩ Children’s Research Hospital. To see Grace honored bro…,
2559,953722591667253249,13645,0,,118,Puddle431,42,0,RT @FLOTUS: It was an honor to be joined by our inspiring guests at this year’s #SOTU.  Each of them has a remarkable story to tell.  Thank…,
2560,1050146245321342977,1,0,,4991,kobayashimaru2,3568,0,RT @kobayashimaru2: @realDonaldTrump  @GOP #SOTU I CRIED- It was something America had not heard in decades- The hope for the future of AME…,Heaven
2561,2827239973,17085,0,,4153,Evjone95,2765,46,"RT @RealJamesWoods: President Trump simply knocked it out of the park. The response proved it, the polls proved it, and history will most c…","Texas, USA"
2562,1037448373656342529,1222,0,,2451,RobertL07676311,1777,0,RT @heyitsCarolyn: Watch this little snippet from the #SOTU and “Whacky Jacky” ⁦NV Senator Jacky Rosen telling AR Senator Krysten Sinema to…,"Nashville, TN"
2563,169662689,371,0,,6089,djdun3,5639,3,"RT @KAG4All: .VIDEO: 'It Was Really Cool': Young Cancer Survivor Describes Attending #SOTU as Guest of Trump &amp; First Lady.
So sweet &amp; keep…",
2564,1248879590,3304,0,,3375,Lone_Ranger376,2406,43,"RT @KatiePavlich: Stacey Abrams says we must fight racism while a Democrat ""Coonman"" Ralph Northam who wore either black face or KKK garb,…",BehindEnemyLinesInCA!
2565,474897442,532,0,,8068,lbarbara48,8004,6,"RT @george_capen: .@realDonaldTrump here's some Nielsen rating data for you.

Total MSNBC viewers:
Trump #SOTU               4.6M
Abrams re…",
